dataset,pathway,method,stat,p,fdr,n,dir,sig,table,n_sig,overlap_with_atlas70,jaccard_vs_atlas70,min_p,min_fdr,n_pathways,n_atlas_sig,n_recomputed_sig,max_abs_dstat,max_abs_dp,celltype,label,n_markers,n_detected,score_baseline_mean,score_followup_mean,mean_change,t_paired,p_paired,p_wilcoxon,sig_fdr,sample,patient,time,score,orig_t,orig_p,orig_fdr,neut_adj_t,neut_adj_p,neut_adj_fdr,ancova_t,ancova_p,ancova_fdr,allcell_adj_t,allcell_adj_p,allcell_adj_fdr,in_atlas70,sig_orig,sig_neut_adj,sig_allcell_adj,corr_with_neutrophil
,KEGG:Yersinia infection,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-0.430608793745756,0.6695523550604332,0.9032370093501311,-0.4306247316129286,0.6695408811668115,0.8978152125944115,-0.4267959407178497,0.6723857902047969,0.904589521898636,-0.4514570945123445,0.6546132263348994,0.867807824780815,0.0,0.0,0.0,0.0,
,KEGG:alpha-Linolenic acid metabolism,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,0.8027486076858381,0.4278639539175888,0.7935800709532932,0.8133080813928318,0.42187095050680157,0.7804855161417859,0.8895758494921251,0.38033272907336524,0.763570609482746,0.8626124090624052,0.39457639281154655,0.7118235317564255,0.0,0.0,0.0,0.0,
,KEGG:beta-Alanine metabolism,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,0.9124807928160819,0.36813403173935155,0.7566279667297846,0.9124808183740852,0.3681340184895808,0.7465105747337928,0.8941101950622156,0.3779387133030867,0.7628130547226812,1.0485249117117903,0.302015750317452,0.6469784542110506,0.0,0.0,0.0,0.0,
,KEGG:cAMP signaling pathway,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8921719797237122,0.06726934626155723,0.45157511275045115,-1.8921835353443808,0.06726775782512037,0.42983778271642265,-1.855801360359903,0.07271213410269858,0.4608275512198405,-2.383389127054123,0.02306492634923987,0.2070544348765738,0.0,0.0,0.0,0.0,
,KEGG:cGMP-PKG signaling pathway,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9167206368433454,0.06396690428514341,0.4409871390499286,-1.9191323190535192,0.06365014976829457,0.41779931814610005,-1.9088157971665443,0.06528922087175697,0.43953511767240444,-2.0398502247670534,0.04943610936800858,0.3059920599773025,0.0,0.0,0.0,0.0,
,KEGG:mRNA surveillance pathway,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,2.0160191826593485,0.05199888872242423,0.4125899246050969,2.0180145477662905,0.051779934529983696,0.38567166621136884,1.9517202353556375,0.05977001367935481,0.4241048889644209,2.2023687450827834,0.034734308559942084,0.26083811713823174,0.0,0.0,0.0,0.0,
,KEGG:mTOR signaling pathway,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8419920773516274,0.4058532318885678,0.78291198371654,-0.842258503629536,0.40570625590139864,0.7711825545341975,-0.8108359444928321,0.42344967760894403,0.786469246463156,-1.0391637705469237,0.30628293746604945,0.6513933815023061,0.0,0.0,0.0,0.0,
,KEGG:p53 signaling pathway,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9480320548426469,0.05995862179434641,0.4332405341108101,-1.9517459756021645,0.059497948474467245,0.40794897714884715,-1.9473796933601697,0.06030933560051076,0.42469022487921665,-2.054964960066722,0.04786870259957354,0.3028661233137255,0.0,0.0,0.0,0.0,
,REAC:2-LTR circle formation,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,2.070090981612258,0.046344017552792875,0.3966595152279748,2.0740524746251006,0.04595183577765254,0.36972471949672475,2.0672720899044883,0.04687627235377609,0.3813558612747552,2.3208664149065332,0.02661814741237258,0.22357826082189913,0.0,0.0,0.0,0.0,
,REAC:ABC transporter disorders,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,1.6678653425657288,0.10480590887607538,0.5242323995018948,1.7475360484945346,0.08984527308149749,0.47664700243513297,1.5338123164375896,0.13490443772350674,0.5554934127748978,1.8696979039887907,0.07042033042743186,0.35593865732070523,0.0,0.0,0.0,0.0,
,REAC:ABC transporters in lipid homeostasis,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,0.7110879381885918,0.48202598510998174,0.8189119079110597,0.7306536390182274,0.4701467733706227,0.8044507693230118,0.5811973709111387,0.5651790462227722,0.8557727853032278,0.7446544590999453,0.4617510602665592,0.7540766643049792,0.0,0.0,0.0,0.0,
,REAC:ABC-family protein mediated transport,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,1.5931630329224316,0.12065832640261065,0.5499369385460029,1.5933796181052071,0.12060967125635597,0.5334359029132009,1.5516654200888909,0.13057742639330605,0.5507887769504033,1.6857637439056268,0.10127581430151457,0.41794558365621676,0.0,0.0,0.0,0.0,
,REAC:ADORA2B mediated anti-inflammatory cytokines production,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,0.7230408185034308,0.474748649994568,0.8155540534220411,0.7266002537198344,0.47259379170888505,0.8044507693230118,0.7684960006744889,0.4478273221441136,0.8000268332158222,0.7743631625584878,0.4442290067197313,0.744166793146099,0.0,0.0,0.0,0.0,
,REAC:ADP signalling through P2Y purinoceptor 1,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,1.9438503267276162,0.06048102096848751,0.434032173230056,2.0021330414819025,0.053545182397027574,0.38980613589946295,2.1021611489251293,0.0434977059525485,0.37209617913511656,2.363018132457828,0.024172333253087503,0.21385564959393547,0.0,0.0,0.0,0.0,
,REAC:ADP signalling through P2Y purinoceptor 12,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6006611281343521,0.5521691306906245,0.852443190503294,-0.6007854509817862,0.5520873024024233,0.8436725028052839,-0.6001996529455165,0.5526003269582056,0.8493711269816117,-0.750147948455258,0.4584809045974779,0.7535428729027854,0.0,0.0,0.0,0.0,
,REAC:AKT phosphorylates targets in the cytosol,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,3.112754513749112,0.0038135520799179854,0.15538051054619653,3.13176511129612,0.0036287254101237685,0.13335212631071594,3.131347603132434,0.0037038002346999168,0.14419157069743874,3.4458340947623247,0.0015706359886062426,0.05694006790878263,0.0,0.0,0.0,0.0,
,REAC:AKT phosphorylates targets in the nucleus,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,0.8352141002137933,0.40960353099216185,0.7853431834342118,0.8443952981138334,0.4045286811027363,0.7711825545341975,0.7425173028071375,0.4631900392406749,0.8099402999080175,0.8985434745469844,0.3754055546187155,0.7005567618969144,0.0,0.0,0.0,0.0,
,REAC:ALK mutants bind TKIs,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0600002280496086,0.04735632719068453,0.3998978740546693,-2.0679189646312754,0.04656029226686475,0.3713050867501679,-1.975951034418091,0.05683563088489973,0.418070807569267,-2.6217887109481453,0.013129439113487983,0.16430885795989186,0.0,0.0,0.0,0.0,
,REAC:AMPK inhibits chREBP transcriptional activation activity,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10234824349647578,0.9190996704577075,0.9828243297588097,-0.10365608881141238,0.9180696791462207,0.9808915203344106,-0.010134911141017824,0.9919765718913339,0.9968954982247843,-0.11561895367599763,0.9086552450704627,0.9723150612221337,0.0,0.0,0.0,0.0,
,REAC:AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274),,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,0.26080945562354707,0.7958601632740612,0.9442407993505039,0.2621670409210813,0.7948223104691219,0.9411937552917629,0.19861280318343508,0.8438221342122081,0.9578603603762117,0.279487945852965,0.7816147000498317,0.9208863518704404,0.0,0.0,0.0,0.0,
,REAC:APC truncation mutants have impaired AXIN binding,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5104161853231965,0.017139282145242164,0.2661690101593612,-2.594543316420638,0.014021219938755585,0.23336637301759955,-2.690730220688215,0.011237759748974202,0.21596388426699464,-2.7298149437846964,0.010085702367380735,0.14308468518091047,0.0,0.0,0.0,0.0,
,REAC:APC-Cdc20 mediated degradation of Nek2A,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,1.0340345397928565,0.3086386927899065,0.7281234654365062,1.0387898898624335,0.3064542312878104,0.714633536773312,0.9629911760815351,0.34277305590608753,0.7486667796140478,1.2363817056435975,0.2250445807735993,0.5717201834554427,0.0,0.0,0.0,0.0,
,REAC:APC/C-mediated degradation of cell cycle proteins,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028870708649006215,0.9771416045073786,0.9964304697110075,-0.02887632364947303,0.977137160101261,0.9962211197521222,-0.017047685463649785,0.9865044242133694,0.9964874181675529,-0.03329548723872593,0.9736395291978037,0.9939274668111135,0.0,0.0,0.0,0.0,
,REAC:APC/C:Cdc20 mediated degradation of Cyclin B,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,1.3617576004702086,0.18249921860528967,0.6146316449344192,1.3620665658093603,0.18240265085325078,0.5969575616024508,1.3222996828712525,0.19544227241831402,0.6268499526247082,1.7427460416927405,0.09069104430563875,0.3989986589492951,0.0,0.0,0.0,0.0,
,REAC:APC/C:Cdc20 mediated degradation of Securin,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5260994423855326,0.6023372173690575,0.8760763585805891,-0.5330781941829741,0.5975515208686055,0.8675040037828508,-0.42911218620567787,0.6707168646858335,0.904589521898636,-0.6246440764367103,0.5364999565646831,0.802523530000005,0.0,0.0,0.0,0.0,
,REAC:APC/C:Cdc20 mediated degradation of mitotic proteins,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10792535918818517,0.9147084329938431,0.9814916973112899,-0.10796881528532709,0.914674227597008,0.9798854643060644,-0.08960123506996148,0.9291625717473692,0.9831683938258456,-0.1327493725417366,0.8951977692792261,0.9658980508043524,0.0,0.0,0.0,0.0,
,REAC:APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5762287012412196,0.5683702215336625,0.8633007661744825,-0.5857845448252902,0.5620055104739261,0.8499474370821208,-0.46966187497348905,0.6417813962175098,0.8950601475436772,-0.6813263625343993,0.5004186890570517,0.7780227498923061,0.0,0.0,0.0,0.0,
,REAC:APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12906672151676649,0.8980883011968943,0.9756135241245126,-0.12912412076779212,0.8980432372669745,0.9738768859347536,-0.10950304490726429,0.9134873397708398,0.9799215138816573,-0.15902849744935543,0.874615720702847,0.9581044524566327,0.0,0.0,0.0,0.0,
,REAC:APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,0.3731330821145463,0.7114356033160882,0.9178170094549539,0.37313662095514805,0.7114329945959292,0.913995790205931,0.3630865871585039,0.7189277205144038,0.9193180743979038,0.394010642741061,0.6961077923008967,0.8854806821634155,0.0,0.0,0.0,0.0,
,REAC:ARMS-mediated activation,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-2.912153658547285,0.006391652008431395,0.18201410753012345,-2.914411677275276,0.006355128499176632,0.16565351476366194,-2.832853976227392,0.00791890464131615,0.2035507195581613,-3.2801441033501813,0.002452333492072712,0.07016741757267154,0.0,0.0,0.0,0.0,
,REAC:ATF4 activates genes in response to endoplasmic reticulum  stress,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-2.562168463261305,0.015153438767807642,0.2610508521447287,-2.6773780471792334,0.01147036018518425,0.21372474041655215,-2.7959353325872356,0.008679403839208474,0.20556093360174346,-2.8483587010219567,0.007508870178586308,0.12666991269425473,0.0,0.0,0.0,0.0,
,REAC:ATF6 (ATF6-alpha) activates chaperone genes,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,2.0981330024787086,0.043630215341163,0.3822491644056336,2.1757838382952426,0.03683448098224792,0.33772079365700564,1.9751438066480074,0.05693132905865573,0.418070807569267,2.235638201686422,0.032257095513729475,0.25059792883550286,0.0,0.0,0.0,0.0,
,REAC:ATF6 (ATF6-alpha) activates chaperones,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,1.4628871520130682,0.15295820232117477,0.588578478816437,1.5798866591292198,0.12367162564577365,0.5361653708409211,1.3153493036108581,0.19773993798457581,0.6298112018037634,1.6190138311020967,0.11496352554057673,0.4375900447181165,0.0,0.0,0.0,0.0,
,REAC:ATP-dependent chromatin remodelers,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,1.5370694854066,0.133810305307139,0.5623729308211121,1.566794688809133,0.12670295161236417,0.5378480610839793,1.4223720816491496,0.16459348757241465,0.5977960821156969,1.8680082609824171,0.07066226525636847,0.35666285576976414,0.0,0.0,0.0,0.0,
,REAC:AUF1 (hnRNP D0) binds and destabilizes mRNA,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-0.95752096787845,0.3452672379605203,0.746628241766294,-0.9581958280349347,0.3449319656903882,0.7357310600578432,-0.9601686308019681,0.3441696398875217,0.7495780811890848,-1.011737496032434,0.3190246831695025,0.6608433458778682,0.0,0.0,0.0,0.0,
,REAC:AURKA Activation by TPX2,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,1.3951529800911748,0.1722890943004676,0.6049936725282751,1.5001094051685273,0.14309363768021416,0.5586623349104204,1.244456052665819,0.22236969705897042,0.6560842137736134,1.693668501679292,0.0997485869338048,0.4152869958834644,0.0,0.0,0.0,0.0,
,REAC:AXIN missense mutants destabilize the destruction complex,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5104161853231965,0.017139282145242164,0.2661690101593612,-2.594543316420638,0.014021219938755585,0.23336637301759955,-2.690730220688215,0.011237759748974202,0.21596388426699464,-2.7298149437846964,0.010085702367380735,0.14308468518091047,0.0,0.0,0.0,0.0,
,REAC:Abacavir ADME,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,0.292038627926691,0.7720852475335366,0.9388828105271317,0.29636770536684737,0.7688065149057922,0.9334810425318584,0.38887089037879286,0.6999472416427901,0.9133775755653124,0.31463729908085686,0.7550178454896543,0.9120361105608463,0.0,0.0,0.0,0.0,
,REAC:Abacavir transmembrane transport,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,1.3478116899252495,0.1868994445497053,0.6205061559050217,1.3650609428663139,0.18146880430515816,0.5946520610685391,1.4288663199881326,0.16273214666824418,0.5962196009636075,1.448146768247465,0.1570112636298233,0.48934142834828326,0.0,0.0,0.0,0.0,
,REAC:Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,1.3302369012872377,0.19256083699536236,0.6229096203932029,1.3309263782580272,0.19233627697339056,0.6068245441187203,1.3222901007685393,0.19544542591231007,0.6268499526247082,1.4706884417862311,0.15084706484034113,0.48277183410089897,0.0,0.0,0.0,0.0,
,REAC:Aberrant regulation of mitotic cell cycle due to RB1 defects,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,1.1975841131914922,0.2396105449381383,0.668692767849244,1.213023337480164,0.23373284485919446,0.6472238263765527,1.280249648495234,0.2096603395036598,0.6439615443728048,1.3833376443545136,0.17584917169469597,0.5154537988151218,0.0,0.0,0.0,0.0,
,REAC:Aberrant regulation of mitotic exit in cancer due to RB1 defects,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,1.1088320569348649,0.27551850569256153,0.7029819492202214,1.1727373542258785,0.24929734565264236,0.6588972889818571,1.345253514203966,0.18799972102545862,0.6198659693879529,1.415329499373269,0.16634038854721744,0.5025264228715746,0.0,0.0,0.0,0.0,
,REAC:Abortive elongation of HIV-1 transcript in the absence of Tat,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,0.3491319036792606,0.7292083090789376,0.9247780485866383,0.35006965286369407,0.7285109707769293,0.9204715770588001,0.38477769298022585,0.7029476504186434,0.9156226187242346,0.37097180893120724,0.7130294839195618,0.8940151032726289,0.0,0.0,0.0,0.0,
,REAC:Acetylcholine Neurotransmitter Release Cycle,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,0.5608760266314908,0.5786708394192761,0.8646640030881048,0.5809998912782506,0.5651878448654053,0.8519008184972465,0.7232800594988786,0.47476188113280426,0.8133966165854424,0.6629070167117276,0.511994198863104,0.7854230073999174,0.0,0.0,0.0,0.0,
,REAC:Acetylcholine binding and downstream events,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,1.2674047622021067,0.21388151270294048,0.6447235356947023,1.2885799194844865,0.20650533541223762,0.6208947998278506,1.3670820439439464,0.18112706104717258,0.6149351459018109,1.3299252724298878,0.19266239943709257,0.5354889322227261,0.0,0.0,0.0,0.0,
,REAC:Acetylcholine inhibits contraction of outer hair cells,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,0.41901269876005953,0.6779217761566083,0.9085504453107137,0.4191379970425153,0.6778311178060457,0.902630080456098,0.42457909581182035,0.6739846798972222,0.9046015121208152,0.45809535018671504,0.6498863247114431,0.8646854880947098,0.0,0.0,0.0,0.0,
,REAC:Acetylcholine regulates insulin secretion,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,2.638003403819973,0.012623902278008305,0.23559637742507805,2.7759148356953256,0.00899856943752304,0.19047978527481657,2.9063337647484766,0.006587547428326785,0.1855100409727025,3.0864420263423424,0.0040841696323097015,0.0929379155589489,0.0,0.0,0.0,0.0,
,REAC:Acrosome Reaction and Sperm:Oocyte Membrane Binding,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,0.8607865228583728,0.39556686453944223,0.7775579179941419,0.8629132119353298,0.39441336970729945,0.764741343681337,0.8053181525548433,0.4265797836139089,0.788878708600568,0.9634673619209584,0.3423205309169932,0.6784900614608135,0.0,0.0,0.0,0.0,
,REAC:Activated NOTCH1 Transmits Signal to the Nucleus,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,1.4313106829518858,0.1617442226105603,0.5989657902543615,1.4457320523258004,0.15768326761244061,0.5736239750020944,1.4975347213926002,0.14405419969168387,0.5681061575790785,1.5253818992728785,0.13669176442804484,0.4668390092106697,0.0,0.0,0.0,0.0,
,REAC:Activated NTRK2 signals through CDK5,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-1.323068537581698,0.19490749921420136,0.626018502718019,-1.325633839435724,0.19406520384767215,0.6076426447809824,-1.3342637129172998,0.1915352833738973,0.6237033296705582,-1.4653399986412639,0.15229190855588862,0.4831448438424403,0.0,0.0,0.0,0.0,
,REAC:Activated NTRK2 signals through FRS2 and FRS3,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3012192931402653,0.20219551367624838,0.6347663867113316,-1.302556632666178,0.20174354259754637,0.6159901967491029,-1.301990886416024,0.2022140206337348,0.6342944018685227,-1.358235123350306,0.18360298037833078,0.5231109305449461,0.0,0.0,0.0,0.0,
,REAC:Activated NTRK2 signals through FYN,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9865197062722867,0.33105651650072065,0.73984555502551,-0.9867212494119326,0.3309591548562303,0.7254643158533444,-0.9782331618898432,0.3352970375217378,0.7463206810027302,-1.0939277408693857,0.28190765123656747,0.6297002351275734,0.0,0.0,0.0,0.0,
,REAC:Activated NTRK2 signals through PI3K,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4059540458257658,0.021892190646220364,0.29500974449040646,-2.4066220467267483,0.021858315125933732,0.2729504056128776,-2.3712481572470128,0.023914954570915973,0.29785422762264935,-2.5052094753313616,0.017351764436513345,0.18263216760138715,0.0,0.0,0.0,0.0,
,REAC:Activated NTRK2 signals through RAS,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8861123952657748,0.38196899115295857,0.7702878504452886,-0.9018630677117543,0.3736652532683087,0.7489132404278158,-0.7756180671631511,0.4436691632969606,0.7988436414010013,-0.9384393848575774,0.3548369111625612,0.6848314606089889,0.0,0.0,0.0,0.0,
,REAC:Activated NTRK3 signals through PI3K,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0645704088846009,0.2947981930079396,0.7207701556178616,-1.123225231376996,0.2694472128675877,0.6825996059312223,-0.9086312709299924,0.3703375765381375,0.7600817869855159,-1.186222365247315,0.24400508203882945,0.5949343904508736,0.0,0.0,0.0,0.0,
,REAC:Activated NTRK3 signals through RAS,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5391670392692135,0.5933909021021124,0.8713947452708691,-0.5497861243185883,0.5861680751031766,0.8622714887409801,-0.4249454274049167,0.6737203581735691,0.9046015121208152,-0.6849292467143573,0.4981715678172006,0.7774533027686545,0.0,0.0,0.0,0.0,
,REAC:Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,1.3635711454408326,0.181932957686657,0.6146316449344192,1.365271027890421,0.1814034253369541,0.5946520610685391,1.309110473211985,0.19981995749144232,0.6321285315225769,1.4260947978582477,0.16323315597840715,0.498773767904822,0.0,0.0,0.0,0.0,
,REAC:Activated point mutants of FGFR2,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,0.9972769350096911,0.3258869821152257,0.7354901907630926,0.9977662559129273,0.3256531443166474,0.722299590136924,0.9596720645927685,0.3444157318161455,0.7495780811890848,1.180297312553368,0.24632015205615176,0.5985177594740195,0.0,0.0,0.0,0.0,
,REAC:Activation of AMPK downstream of NMDARs,,,,,,,,covariate_adjusted,,,,,,,,,,,,,,,,,,,,,,,,,,0.08442914884815945,0.9332253588131614,0.9866981597942979,0.08776654620597178,0.9305926677625711,0.9853883544555274,-0.0758672775716992,0.9399970311157291,0.9833545850260229,0.0923598492345396,0.9269705660036025,0.9790297409757919,0.0,0.0,0.0,0.0,
